Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Plasma Lipoprotein Assembly, Remodeling, and Clearance	2/75	0.22445002049318116	0.4189733715872715	0	0	2.285697701416299	3.415066015535423	NPC1;PCSK5
Positive Epigenetic Regulation of rRNA Expression	2/75	0.22445002049318116	0.4189733715872715	0	0	2.285697701416299	3.415066015535423	ACTB;H3-3A
Transcriptional Regulation by Small RNAs	2/75	0.22445002049318116	0.4189733715872715	0	0	2.285697701416299	3.415066015535423	NUP98;H3-3A
Cell Death Signalling via NRAGE, NRIF and NADE	2/76	0.2288365995793571	0.4213460593050155	0	0	2.254695373339441	3.3251053934842334	PREX1;FGD4
ISG15 Antiviral Mechanism	2/76	0.2288365995793571	0.4213460593050155	0	0	2.254695373339441	3.3251053934842334	NUP98;EIF4E2
Regulation of Endogenous Retroelements by KRAB-ZFP Proteins	2/76	0.2288365995793571	0.4213460593050155	0	0	2.254695373339441	3.3251053934842334	SUMO2;H3-3A
ADP Signalling Through P2Y Purinoceptor 12	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	GNB2
Blood Group Systems Biosynthesis	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	FUT6
Cellular Hexose Transport	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	SLC2A3
Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	LMNB1
FRS-mediated FGFR4 Signaling	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	FGF23
NPAS4 Regulates Expression of Target Genes	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	NAMPT
Neurodegenerative Diseases	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	LMNB1
Regulation of TLR by Endogenous Ligand	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	S100A8
SHC1 Events in ERBB2 Signaling	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	PRKCD
Signaling by FGFR3 in Disease	1/22	0.2316491321720215	0.4213460593050155	0	0	3.9664456499899536	5.8010513627178115	FGF23
Diseases of Programmed Cell Death	2/78	0.23762650911676822	0.4312045895768496	0	0	2.195138269402319	3.1545347053096116	H3-3A;LMNB1
Abortive Elongation of HIV-1 Transcript in the Absence of Tat	1/23	0.24080256301044847	0.4312045895768496	0	0	3.7859608745684694	5.390367506285645	CTDP1
FRS-mediated FGFR1 Signaling	1/23	0.24080256301044847	0.4312045895768496	0	0	3.7859608745684694	5.390367506285645	FGF23
PI-3K Cascade FGFR2	1/23	0.24080256301044847	0.4312045895768496	0	0	3.7859608745684694	5.390367506285645	FGF23
RHOBTB1 GTPase Cycle	1/23	0.24080256301044847	0.4312045895768496	0	0	3.7859608745684694	5.390367506285645	DBN1
RHOBTB2 GTPase Cycle	1/23	0.24080256301044847	0.4312045895768496	0	0	3.7859608745684694	5.390367506285645	DBN1
SHC-mediated Cascade FGFR2	1/23	0.24080256301044847	0.4312045895768496	0	0	3.7859608745684694	5.390367506285645	FGF23
Synthesis of Bile Acids and Bile Salts via 7Alpha-Hydroxycholesterol	1/23	0.24080256301044847	0.4312045895768496	0	0	3.7859608745684694	5.390367506285645	SCP2
Regulation of Actin Dynamics for Phagocytic Cup Formation	3/143	0.24245119021475803	0.43331702080935475	0	0	1.7892401215805471	2.5352724973038283	CFL1;MYO9B;ACTB
Cell Cycle	10/649	0.24617848354465754	0.4371430970296007	0	0	1.312563490102408	1.839818227013364	CDKN2D;PSMA6;PSMD7;STAG2;PSMC1;NUP98;LEMD3;H3-3A;BLZF1;LMNB1
Amyloid Fiber Formation	2/80	0.2464337962554198	0.4371430970296007	0	0	2.1386353759235117	2.9955050817786915	SIAH1;H3-3A
Late SARS-CoV-2 Infection Events	2/80	0.2464337962554198	0.4371430970296007	0	0	2.1386353759235117	2.9955050817786915	CANX;RPN1
G-protein Activation	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	GNB2
Metal Ion SLC Transporters	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	SLC40A1
RAS Processing	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	FNTA
RUNX2 Regulates Osteoblast Differentiation	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	WWTR1
Replacement of Protamines by Nucleosomes in the Male Pronucleus	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	H3-3A
Sema4D in Semaphorin Signaling	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	RND1
Thromboxane Signalling Through TP Receptor	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	GNB2
Triglyceride Catabolism	1/24	0.24984740086066778	0.4371430970296007	0	0	3.621170427444506	5.0222191690524784	FABP5
RNA Polymerase II Pre-transcription Events	2/81	0.2508421601118454	0.4371430970296007	0	0	2.111456768933705	2.9199998271393786	CTDP1;MLLT3
Senescence-Associated Secretory Phenotype (SASP)	2/81	0.2508421601118454	0.4371430970296007	0	0	2.111456768933705	2.9199998271393786	CDKN2D;H3-3A
FCERI Mediated NF-kB Activation	3/147	0.2551783622865391	0.4371430970296007	0	0	1.7391843971631207	2.3753650377366182	PSMA6;PSMD7;PSMC1
Oncogenic MAPK Signaling	2/82	0.2552527454183567	0.4371430970296007	0	0	2.084957627118644	2.8470118627990115	IQGAP1;ACTB
Signaling by WNT	5/287	0.25719444914614253	0.4371430970296007	0	0	1.4823608194076645	2.0129316563526003	PSMA6;PSMD7;PSMC1;GNB2;H3-3A
Toll Like Receptor 4 (TLR4) Cascade	3/148	0.25837519279275956	0.4371430970296007	0	0	1.7271019809244315	2.337360538191179	IKBIP;ITGB2;S100A8
ADP Signalling Through P2Y Purinoceptor 1	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	GNB2
Basigin Interactions	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	SLC16A3
Complex III Assembly	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	UQCRH
Deadenylation of mRNA	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	CNOT1
Defective Intrinsic Pathway for Apoptosis	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	LMNB1
Downstream Signaling of Activated FGFR3	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	FGF23
FRS-mediated FGFR2 Signaling	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	FGF23
G Beta Gamma Signalling Through PI3Kgamma	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	GNB2
Glycogen Metabolism	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	EPM2A
Inactivation of CSF3 (G-CSF) Signaling	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	CSF3R
Insulin Processing	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	EXOC4
NOTCH3 Activation and Transmission of Signal to the Nucleus	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	TACC3
Regulation of IFNA IFNB Signaling	1/25	0.2587849286528047	0.4371430970296007	0	0	3.470112517580872	4.690752195354583	STAT2
Regulation of HSF1-mediated Heat Shock Response	2/83	0.2596648781461926	0.4378291011078138	0	0	2.059112785101486	2.776432335585093	NUP98;CCAR2
Metabolism of Carbohydrates	5/290	0.26393786976350625	0.44235700673658435	0	0	1.466531134703712	1.9534803989569494	EPM2A;FUT6;CHST9;NUP98;CD44
Global Genome Nucleotide Excision Repair (GG-NER)	2/84	0.26407789965725365	0.44235700673658435	0	0	2.0338983050847457	2.7081582608185077	SUMO2;ACTB
G Alpha (Q) Signalling Events	4/219	0.26431469721556117	0.44235700673658435	0	0	1.5541244285430331	2.0679410446693254	RGS2;ANXA1;GNB2;PRKCD
Epigenetic Regulation of Gene Expression	5/291	0.26619481806703316	0.44235700673658435	0	0	1.461328371199616	1.934107320642443	MED12;SMARCC2;SUMO2;ACTB;H3-3A
RNA Polymerase II Transcription	19/1360	0.2665667279849699	0.44235700673658435	0	0	1.1917740117611406	1.5756809849127977	WWTR1;CTDP1;SMARCC2;PTEN;SLC2A3;MLLT3;PRKAB1;MED12;PSMA6;PSMD7;CNOT1;PSMC1;MAGOH;NAMPT;STUB1;SRSF5;BRD7;H3-3A;PPARD
Fertilization	1/26	0.2676164142486479	0.44235700673658435	0	0	3.331139240506329	4.391109791696545	CD9
HDMs Demethylate Histones	1/26	0.2676164142486479	0.44235700673658435	0	0	3.331139240506329	4.391109791696545	KDM2A
Interleukin-20 Family Signaling	1/26	0.2676164142486479	0.44235700673658435	0	0	3.331139240506329	4.391109791696545	STAT2
Miscellaneous Transport and Binding Events	1/26	0.2676164142486479	0.44235700673658435	0	0	3.331139240506329	4.391109791696545	ADD1
Synthesis of IP3 and IP4 in the Cytosol	1/26	0.2676164142486479	0.44235700673658435	0	0	3.331139240506329	4.391109791696545	PTEN
Translocation of ZAP-70 to Immunological Synapse	1/26	0.2676164142486479	0.44235700673658435	0	0	3.331139240506329	4.391109791696545	HLA-DPA1
TP53 Regulates Metabolic Genes	2/86	0.27290405147655183	0.4502916849363105	0	0	1.9852703793381759	2.5781416097257774	PTEN;PRKAB1
Cell Recruitment (Pro-Inflammatory Response)	1/27	0.2763431105693346	0.4503369209278045	0	0	3.2028562155144433	4.119231912671557	IL1B
Downstream Signaling of Activated FGFR4	1/27	0.2763431105693346	0.4503369209278045	0	0	3.2028562155144433	4.119231912671557	FGF23
Effects of PIP2 Hydrolysis	1/27	0.2763431105693346	0.4503369209278045	0	0	3.2028562155144433	4.119231912671557	PRKCD
Postmitotic Nuclear Pore Complex (NPC) Reformation	1/27	0.2763431105693346	0.4503369209278045	0	0	3.2028562155144433	4.119231912671557	NUP98
Prefoldin Mediated Transfer of Substrate to CCT TriC	1/27	0.2763431105693346	0.4503369209278045	0	0	3.2028562155144433	4.119231912671557	ACTB
Purinergic Signaling in Leishmaniasis Infection	1/27	0.2763431105693346	0.4503369209278045	0	0	3.2028562155144433	4.119231912671557	IL1B
Pyroptosis	1/27	0.2763431105693346	0.4503369209278045	0	0	3.2028562155144433	4.119231912671557	IL1B
Platelet Homeostasis	2/87	0.2773159402738598	0.45112663523423674	0	0	1.961814556331007	2.516219120580884	GNB2;GNAS
Metabolism of Steroids	3/155	0.2808891499194949	0.45613633484290556	0	0	1.646976483762598	2.091322787067607	HELZ2;SCP2;SUMO2
Gene Expression (Transcription)	22/1615	0.28471795519468684	0.45792838308239514	0	0	1.1616737578758922	1.459359883497778	WWTR1;CTDP1;SMARCC2;PTEN;SLC2A3;MLLT3;PRKAB1;ACTB;MED12;PSMA6;PSMD7;CNOT1;PSMC1;MAGOH;NAMPT;SUMO2;STUB1;NUP98;SRSF5;BRD7;H3-3A;PPARD
Activation of AMPK Downstream of NMDARs	1/28	0.28496625570603595	0.45792838308239514	0	0	3.0840756368182527	3.87170077212187	PRKAB1
Adrenaline,noradrenaline Inhibits Insulin Secretion	1/28	0.28496625570603595	0.45792838308239514	0	0	3.0840756368182527	3.87170077212187	GNB2
Peroxisomal Lipid Metabolism	1/28	0.28496625570603595	0.45792838308239514	0	0	3.0840756368182527	3.87170077212187	SCP2
Regulation of PTEN mRNA Translation	1/28	0.28496625570603595	0.45792838308239514	0	0	3.0840756368182527	3.87170077212187	PTEN
Synthesis of PC	1/28	0.28496625570603595	0.45792838308239514	0	0	3.0840756368182527	3.87170077212187	ABHD3
Selective Autophagy	2/89	0.2861343492813828	0.4590071853055516	0	0	1.9165205532826808	2.398130335206209	PRKAB1;TOMM6
Cell-Cell Communication	3/157	0.2873570936092903	0.45937362369374435	0	0	1.6254213871235148	2.0269485952676622	IQGAP1;SPTAN1;ACTB
Death Receptor Signaling	3/157	0.2873570936092903	0.45937362369374435	0	0	1.6254213871235148	2.0269485952676622	PREX1;FGD4;STUB1
Opioid Signalling	2/90	0.2905397144150216	0.46034830791019615	0	0	1.8946456086286594	2.3418103947595905	GNB2;PRKCD
Metabolism of Lipids	11/758	0.2933837615670385	0.46034830791019615	0	0	1.2335096627331648	1.5126205327581737	HELZ2;MED12;SCP2;FABP5;ABHD3;THRAP3;SPNS2;SUMO2;PTEN;PTGES;PPARD
Activation of G Protein Gated Potassium Channels	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	GNB2
Downregulation of ERBB2 Signaling	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	STUB1
EGR2 and SOX10-mediated Initiation of Schwann Cell Myelination	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	WWTR1
Energy Dependent Regulation of mTOR by LKB1-AMPK	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	PRKAB1
G Protein Gated Potassium Channels	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	GNB2
Inhibition of Voltage Gated Ca2+ Channels via Gbeta Gamma Subunits	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	GNB2
Myogenesis	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	BNIP2
Negative Regulation of FGFR3 Signaling	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	FGF23
Phosphorylation of CD3 and TCR Zeta Chains	1/29	0.29348707334666535	0.46034830791019615	0	0	2.9737793851717904	3.645620631106995	HLA-DPA1
Activation of HOX Genes During Differentiation	2/91	0.29494177303337243	0.46034830791019615	0	0	1.8732622357646163	2.287210707413397	H3-3A;PIAS2
Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis	2/91	0.29494177303337243	0.46034830791019615	0	0	1.8732622357646163	2.287210707413397	H3-3A;PIAS2
Signaling by FGFR	2/91	0.29494177303337243	0.46034830791019615	0	0	1.8732622357646163	2.287210707413397	GALNT3;FGF23
EPH-Ephrin Signaling	2/92	0.29933998192918043	0.46542295439333403	0	0	1.8523540489642185	2.234263678950498	CFL1;ACTB
Signaling by TGFB Family Members	3/161	0.30032612139902953	0.46542295439333403	0	0	1.5839482897926205	1.905309734811911	PPP1R15A;WWTR1;STUB1
Dectin-2 Family	1/30	0.30190677271547817	0.46542295439333403	0	0	2.871089771569911	3.4385233662559114	CLEC4A
Downstream Signaling of Activated FGFR2	1/30	0.30190677271547817	0.46542295439333403	0	0	2.871089771569911	3.4385233662559114	FGF23
PD-1 Signaling	1/30	0.30190677271547817	0.46542295439333403	0	0	2.871089771569911	3.4385233662559114	HLA-DPA1
Regulation of TP53 Activity Through Acetylation	1/30	0.30190677271547817	0.46542295439333403	0	0	2.871089771569911	3.4385233662559114	BRD7
Signaling by CSF3 (G-CSF)	1/30	0.30190677271547817	0.46542295439333403	0	0	2.871089771569911	3.4385233662559114	CSF3R
Signaling by the B Cell Receptor (BCR)	3/162	0.30357376237474304	0.46542295439333403	0	0	1.5739060618225613	1.876301670504887	PSMA6;PSMD7;PSMC1
Cellular Responses to Mechanical Stimuli	2/93	0.30373381114629916	0.46542295439333403	0	0	1.8319053827528404	2.1829050166793698	GNB2;GNAS
Post-translational Modification Synthesis of GPI-anchored Proteins	2/93	0.30373381114629916	0.46542295439333403	0	0	1.8319053827528404	2.1829050166793698	LY6K;FCGR3B
Response of Endothelial Cells to Shear Stress	2/93	0.30373381114629916	0.46542295439333403	0	0	1.8319053827528404	2.1829050166793698	GNB2;GNAS
Class B 2 (Secretin Family Receptors)	2/94	0.3081227438088095	0.46761717956319043	0	0	1.8119012527634488	2.1330735355628074	GNB2;GNAS
MITF-M-dependent Gene Expression	2/94	0.3081227438088095	0.46761717956319043	0	0	1.8119012527634488	2.1330735355628074	SMARCC2;ACTB
Oxidative Stress Induced Senescence	2/94	0.3081227438088095	0.46761717956319043	0	0	1.8119012527634488	2.1330735355628074	CDKN2D;H3-3A
Protein Localization	3/164	0.31007372362071006	0.46761717956319043	0	0	1.554195850403066	1.8198781579054364	SCP2;ZFAND6;TOMM6
Downregulation of SMAD2 3 SMAD4 Transcriptional Activity	1/31	0.3102265487794759	0.46761717956319043	0	0	2.7752461322081574	3.2482936234026636	WWTR1
Downstream Signaling of Activated FGFR1	1/31	0.3102265487794759	0.46761717956319043	0	0	2.7752461322081574	3.2482936234026636	FGF23
Negative Regulation of FGFR4 Signaling	1/31	0.3102265487794759	0.46761717956319043	0	0	2.7752461322081574	3.2482936234026636	FGF23
Nicotinate Metabolism	1/31	0.3102265487794759	0.46761717956319043	0	0	2.7752461322081574	3.2482936234026636	NAMPT
RNA Polymerase I Promoter Opening	1/31	0.3102265487794759	0.46761717956319043	0	0	2.7752461322081574	3.2482936234026636	H3-3A
RUNX2 Regulates Bone Development	1/31	0.3102265487794759	0.46761717956319043	0	0	2.7752461322081574	3.2482936234026636	WWTR1
Cooperation of Prefoldin and TriC CCT in Actin and Tubulin Folding	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	ACTB
Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC)	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	NUP98
G-protein Beta Gamma Signalling	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	GNB2
PINK1-PRKN Mediated Mitophagy	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	TOMM6
Pausing and Recovery of Tat-mediated HIV Elongation	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	CTDP1
Regulation of Glucokinase by Glucokinase Regulatory Protein	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	NUP98
Regulation of Necroptotic Cell Death	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	STUB1
Tat-mediated HIV Elongation Arrest and Recovery	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	CTDP1
Thrombin Signalling Through Proteinase Activated Receptors (PARs)	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	GNB2
Transcriptional Regulation of Pluripotent Stem Cells	1/32	0.31844758238156573	0.472224791203083	0	0	2.685585953450388	3.0731090079610515	DPPA4
Cellular Senescence	3/167	0.31983164848739604	0.472224791203083	0	0	1.525531914893617	1.7390461551367882	CDKN2D;H3-3A;LMNB1
Mitochondrial Biogenesis	2/97	0.3212551844175987	0.472224791203083	0	0	1.7544157002676182	1.992173246897067	HELZ2;PRKAB1
G Alpha (I) Signalling Events	5/316	0.3237895705619063	0.472224791203083	0	0	1.3421332266122021	1.513471897413009	ANXA1;GNB2;PRKCD;GNAS;RGS10
P75 NTR Receptor-Mediated Signalling	2/98	0.3256196149050395	0.472224791203083	0	0	1.7360522598870056	1.9478947388392966	PREX1;FGD4
DNA Methylation	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	H3-3A
FGFR2 Mutant Receptor Activation	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	FGF23
Formation of the Early Elongation Complex	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	CTDP1
Formation of the HIV-1 Early Elongation Complex	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	CTDP1
HIV Elongation Arrest and Recovery	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	CTDP1
Inactivation, Recovery and Regulation of the Phototransduction Cascade	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	FNTA
Negative Regulation of FGFR1 Signaling	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	FGF23
Pausing and Recovery of HIV Elongation	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	CTDP1
Regulation of Pyruvate Metabolism	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	MAEA
Sialic Acid Metabolism	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	CMAS
Signal Amplification	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	GNB2
Synthesis of Bile Acids and Bile Salts	1/33	0.3265710406696646	0.472224791203083	0	0	2.601529535864979	2.9113919213318615	SCP2
Diseases of Carbohydrate Metabolism	1/34	0.3345980767903535	0.4789199201484564	0	0	2.5225674466180794	2.7617705057031543	EPM2A
Negative Regulation of FGFR2 Signaling	1/34	0.3345980767903535	0.4789199201484564	0	0	2.5225674466180794	2.7617705057031543	FGF23
Plasma Lipoprotein Remodeling	1/34	0.3345980767903535	0.4789199201484564	0	0	2.5225674466180794	2.7617705057031543	PCSK5
RIPK1-mediated Regulated Necrosis	1/34	0.3345980767903535	0.4789199201484564	0	0	2.5225674466180794	2.7617705057031543	STUB1
The Phototransduction Cascade	1/34	0.3345980767903535	0.4789199201484564	0	0	2.5225674466180794	2.7617705057031543	FNTA
COPI-dependent Golgi-to-ER Retrograde Traffic	2/101	0.33866738465310725	0.4789199201484564	0	0	1.6831878103064544	1.8224494163109133	TMED10;KDELR2
Cellular Response to Heat Stress	2/101	0.33866738465310725	0.4789199201484564	0	0	1.6831878103064544	1.8224494163109133	NUP98;CCAR2
Activated PKN1 Stimulates Transcription of AR (Androgen Receptor) Regulated Genes KLK2 and KLK3	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	H3-3A
CaM Pathway	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	PRKCD
Calmodulin Induced Events	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	PRKCD
Diseases Associated With the TLR Signaling Cascade	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	S100A8
Diseases of Immune System	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	S100A8
Inwardly Rectifying K+ Channels	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	GNB2
Negative Regulators of DDX58 IFIH1 Signaling	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	PCBP2
Nuclear Import of Rev Protein	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	NUP98
Nucleotide Catabolism	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	POMP
Oncogene Induced Senescence	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	CDKN2D
RHOBTB GTPase Cycle	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	DBN1
Transcriptional Regulation by NPAS4	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	NAMPT
Translation of Structural Proteins 9683701	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	CANX
Transport of the SLBP Independent Mature mRNA	1/35	0.3425298305903255	0.4789199201484564	0	0	2.4482501861504096	2.623046750239322	NUP98
Toll-like Receptor Cascades	3/174	0.34260396885078975	0.4789199201484564	0	0	1.4625606569615528	1.5666658834401204	IKBIP;ITGB2;S100A8
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	2/103	0.347323671967648	0.48175521392257054	0	0	1.649689545225709	1.7445436612141914	MED12;H3-3A
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	2/103	0.347323671967648	0.48175521392257054	0	0	1.649689545225709	1.7445436612141914	MED12;H3-3A
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	2/103	0.347323671967648	0.48175521392257054	0	0	1.649689545225709	1.7445436612141914	MED12;H3-3A
Fatty Acid Metabolism	3/176	0.3491030826703633	0.48175521392257054	0	0	1.4455048579510514	1.5212320164261977	SCP2;PTGES;PPARD
Detoxification of Reactive Oxygen Species	1/36	0.35036742830732404	0.48175521392257054	0	0	2.3781796262808923	2.494170295775054	NCF2
Nuclear Pore Complex (NPC) Disassembly	1/36	0.35036742830732404	0.48175521392257054	0	0	2.3781796262808923	2.494170295775054	NUP98
RHO GTPases Activate WASPs and WAVEs	1/36	0.35036742830732404	0.48175521392257054	0	0	2.3781796262808923	2.494170295775054	ACTB
ROS and RNS Production in Phagocytes	1/36	0.35036742830732404	0.48175521392257054	0	0	2.3781796262808923	2.494170295775054	NCF2
Rev-mediated Nuclear Export of HIV RNA	1/36	0.35036742830732404	0.48175521392257054	0	0	2.3781796262808923	2.494170295775054	NUP98
SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription	1/36	0.35036742830732404	0.48175521392257054	0	0	2.3781796262808923	2.494170295775054	WWTR1
Transport of the SLBP Dependant Mature mRNA	1/36	0.35036742830732404	0.48175521392257054	0	0	2.3781796262808923	2.494170295775054	NUP98
Assembly of the ORC Complex at the Origin of Replication	1/37	0.3581119830027799	0.48732764697285513	0	0	2.3120018752930145	2.37421678179687	H3-3A
Ca-dependent Events	1/37	0.3581119830027799	0.48732764697285513	0	0	2.3120018752930145	2.37421678179687	PRKCD
Evasion by RSV of Host Interferon Responses	1/37	0.3581119830027799	0.48732764697285513	0	0	2.3120018752930145	2.37421678179687	STAT2
Plasma Lipoprotein Clearance	1/37	0.3581119830027799	0.48732764697285513	0	0	2.3120018752930145	2.37421678179687	NPC1
RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	1/37	0.3581119830027799	0.48732764697285513	0	0	2.3120018752930145	2.37421678179687	SMARCC2
Sphingolipid De Novo Biosynthesis	1/37	0.3581119830027799	0.48732764697285513	0	0	2.3120018752930145	2.37421678179687	SPNS2
Transport of Ribonucleoproteins Into the Host Nucleus	1/37	0.3581119830027799	0.48732764697285513	0	0	2.3120018752930145	2.37421678179687	NUP98
Post-translational Protein Phosphorylation	2/107	0.3645204500650714	0.4926625151265868	0	0	1.5865213882163034	1.6010739534513276	APOL1;FGF23
Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	1/38	0.3657645945636781	0.4926625151265868	0	0	2.2494013000342115	2.2623698560479584	GNB2
DNA Damage Recognition in GG-NER	1/38	0.3657645945636781	0.4926625151265868	0	0	2.2494013000342115	2.2623698560479584	ACTB
Defective B3GALTL Causes PpS	1/38	0.3657645945636781	0.4926625151265868	0	0	2.2494013000342115	2.2623698560479584	CFP
Interactions of Rev With Host Cellular Proteins	1/38	0.3657645945636781	0.4926625151265868	0	0	2.2494013000342115	2.2623698560479584	NUP98
NEP NS2 Interacts With the Cellular Export Machinery	1/38	0.3657645945636781	0.4926625151265868	0	0	2.2494013000342115	2.2623698560479584	NUP98
Triglyceride Metabolism	1/38	0.3657645945636781	0.4926625151265868	0	0	2.2494013000342115	2.2623698560479584	FABP5
Nucleotide Excision Repair	2/108	0.36879333273696613	0.4949118328027406	0	0	1.5714742564758555	1.5675752178360445	SUMO2;ACTB
