Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signal Transduction	80/2613	0.32859179146272427	0.8290409463218812	0	0	1.062312141092165	1.1822886693848274	CXCL9;FLT1;KDM1B;ATN1;IL5RA;ASH2L;TNF;CXCL2;ACTB;HEBP1;BAIAP2L2;GRM6;ADGRE3;STMN1;CCR7;CEP97;GPSM3;YWHAH;NUDC;COL27A1;ARHGEF12;FNBP1;HSBP1;RHOH;LRRC41;H2BC12;PYGO2;TIAM1;RRAGA;H2AJ;DGKQ;TFF3;RHOV;S100A9;S100A8;GTF2A2;CRABP2;CBFB;ARHGAP19;DERL2;GPR84;LPAR4;ADRB2;ABHD17C;DTX4;CAMKK1;SKA2;SAV1;STK3;APH1A;NRAS;GNG5;DDRGK1;GALR1;AP2S1;ATP6V0A2;CCL2;NCAM1;RAB6A;FAM83D;POLR2J;SUZ12;FZD3;P2RY10;ICMT;CCL22;BRAF;HSPE1;NOTCH2NLB;ARHGAP31;PSMC3;ABI2;RHEB;GPR183;NEDD4;SNAI1;F2RL1;LAMTOR2;RGS12;OTUD1
C-type Lectin Receptors (CLRs)	5/131	0.3338078126746004	0.8290409463218812	0	0	1.326786058155209	1.4557362130749292	PYCARD;NRAS;CCL22;PSMC3;IL1B
SARS-CoV-1 Modulates Host Translation Machinery	2/41	0.33595525151864547	0.8290409463218812	0	0	1.7134394341290893	1.8689808531956766	RPS27L;RPS4Y1
Signaling by FGFR4	2/41	0.33595525151864547	0.8290409463218812	0	0	1.7134394341290893	1.8689808531956766	NRAS;BRAF
Transcriptional Regulation by VENTX	2/41	0.33595525151864547	0.8290409463218812	0	0	1.7134394341290893	1.8689808531956766	CDC26;VENTX
Carnitine Shuttle	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	MID1IP1
Erythropoietin Activates RAS	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	NRAS
Glycogen Breakdown (Glycogenolysis)	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	GYG1
Glycogen Synthesis	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	GYG1
Golgi Cisternae Pericentriolar Stack Reorganization	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	BLZF1
PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	NRAS
Prolonged ERK Activation Events	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	BRAF
Regulation of TBK1, IKK? (IKBKE)-mediated Activation of IRF3, IRF7	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	LY96
Retrograde Neurotrophin Signalling	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	AP2S1
SARS-CoV-2 Modulates Autophagy	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	TUFM
SHC1 Events in EGFR Signaling	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	NRAS
SHC1 Events in ERBB4 Signaling	1/14	0.3387219446306306	0.8290409463218812	0	0	2.5691778101416656	2.7813295445897595	NRAS
Assembly of the Pre-Replicative Complex	4/101	0.33885406841504895	0.8290409463218812	0	0	1.3784468305211715	1.4917355046272394	H2BC12;H2AJ;PSMC3;CDC26
Immune System	66/2150	0.3399467795082482	0.8290409463218812	0	0	1.063886533053609	1.1478976145686395	IL1RN;TNFRSF6B;IL5RA;IFIT1;TNF;CXCL2;ACTB;OASL;PYCARD;S100A7A;HTN3;CDC26;FTH1;SEC61G;ADGRE3;TRIM69;ELOB;ELOC;SEC61B;PGLYRP1;GYG1;FBXW4;NUP210;APAF1;KRT1;RNASE6;FBXO15;ATG12;LRRC41;IL1B;S100A9;S100A8;FTL;CSTB;BRI3;LY96;GPR84;DTX4;PPL;CPN2;NRAS;ALDH3B1;TIFA;AP2S1;ATP6V0A2;CCL2;NCAM1;CCT8;RAB6A;SLC15A4;CTSA;CCL22;FANCM;LIF;FBXL18;LILRB1;BST2;BPIFB2;PSMC3;ABI2;NEDD4;TNFSF8;LAMTOR2;PTX3;UBE2K;C1QC
Translocation of SLC2A4 (GLUT4) to the Plasma Membrane	3/71	0.3414722407998854	0.8290409463218812	0	0	1.4743980493751905	1.5842243225569834	EXOC8;ACTB;YWHAH
Interleukin-1 Signaling	4/102	0.3454846518809818	0.8290409463218812	0	0	1.3643104300543747	1.4499987566590258	IL1RN;PSMC3;IL1B;TIFA
AUF1 (hnRNP D0) Binds and Destabilizes mRNA	2/42	0.34662255972750466	0.8290409463218812	0	0	1.6705172413793103	1.7699444482984508	PSMC3;HSBP1
tRNA Aminoacylation	2/42	0.34662255972750466	0.8290409463218812	0	0	1.6705172413793103	1.7699444482984508	AARS2;NARS1
Deactivation of the Beta-Catenin Transactivating Complex	2/42	0.34662255972750466	0.8290409463218812	0	0	1.6705172413793103	1.7699444482984508	PYGO2;ASH2L
EPHB-mediated Forward Signaling	2/42	0.34662255972750466	0.8290409463218812	0	0	1.6705172413793103	1.7699444482984508	TIAM1;ACTB
FBXL7 Down-Regulates AURKA During Mitotic Entry and in Early Mitosis	2/42	0.34662255972750466	0.8290409463218812	0	0	1.6705172413793103	1.7699444482984508	PSMC3;FBXL18
Formation of WDR5-containing Histone-Modifying Complexes	2/42	0.34662255972750466	0.8290409463218812	0	0	1.6705172413793103	1.7699444482984508	KMT2A;ASH2L
RHOF GTPase Cycle	2/42	0.34662255972750466	0.8290409463218812	0	0	1.6705172413793103	1.7699444482984508	BAIAP2L2;ACTB
AURKA Activation by TPX2	3/72	0.34946765804379004	0.8290409463218812	0	0	1.4529548697154013	1.527555761407932	HAUS3;SDCCAG8;CEP78
trans-Golgi Network Vesicle Budding	3/72	0.34946765804379004	0.8290409463218812	0	0	1.4529548697154013	1.527555761407932	SNX2;FTH1;FTL
Cell Cycle Checkpoints	9/261	0.3498853606501662	0.8290409463218812	0	0	1.1945898778359512	1.2544982247106156	H2BC12;BRIP1;NUDC;BLM;PSMC3;CDC26;BRCA1;SKA2;YWHAH
Metabolism of Amino Acids and Derivatives	12/358	0.3499048964956333	0.8290409463218812	0	0	1.160450258594463	1.2185817212329397	RPL41;ECHS1;TSTD1;PSMC3;ADI1;RPL35;RPS27L;RPL23A;RPS4Y1;RPL39;SEPHS2;SAT1
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	4/103	0.3521177194515766	0.8290409463218812	0	0	1.350459613435392	1.4095958739780265	H2BC12;H2AJ;ASH2L;MED17
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	4/103	0.3521177194515766	0.8290409463218812	0	0	1.350459613435392	1.4095958739780265	H2BC12;H2AJ;ASH2L;MED17
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	4/103	0.3521177194515766	0.8290409463218812	0	0	1.350459613435392	1.4095958739780265	H2BC12;H2AJ;ASH2L;MED17
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	5/135	0.356905787747225	0.8290409463218812	0	0	1.285695240634582	1.3246305048958098	H2BC12;H2AJ;KMT2A;ASH2L;MED17
tRNA Modification in the Nucleus and Cytosol	2/43	0.3572324821885493	0.8290409463218812	0	0	1.6296888141295207	1.6775503276813157	TYW5;LCMT2
Formation of Incision Complex in GG-NER	2/43	0.3572324821885493	0.8290409463218812	0	0	1.6296888141295207	1.6775503276813157	SUMO3;SUMO2
Hh Mutants Are Degraded by ERAD	2/43	0.3572324821885493	0.8290409463218812	0	0	1.6296888141295207	1.6775503276813157	PSMC3;DERL2
Negative Regulation of MAPK Pathway	2/43	0.3572324821885493	0.8290409463218812	0	0	1.6296888141295207	1.6775503276813157	NRAS;BRAF
RND2 GTPase Cycle	2/43	0.3572324821885493	0.8290409463218812	0	0	1.6296888141295207	1.6775503276813157	NUDC;FNBP1
Signaling by FGFR2 in Disease	2/43	0.3572324821885493	0.8290409463218812	0	0	1.6296888141295207	1.6775503276813157	NRAS;POLR2J
Vasopressin Regulates Renal Water Homeostasis via Aquaporins	2/43	0.3572324821885493	0.8290409463218812	0	0	1.6296888141295207	1.6775503276813157	GNG5;RAB11FIP2
WNT5A-dependent Internalization of FZD4	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	AP2S1
Activation of BAD and Translocation to Mitochondria	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	YWHAH
Constitutive Signaling by EGFRvIII	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	NRAS
Degradation of Cysteine and Homocysteine	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	TSTD1
Diseases Associated With Glycosylation Precursor Biosynthesis	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	PMM2
IRAK2 Mediated Activation of TAK1 Complex Upon TLR7 8 or 9 Stimulation	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	LY96
Keratan Sulfate Degradation	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	GLB1L3
Regulation of Innate Immune Responses to Cytosolic DNA	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	DTX4
SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	YWHAH
Signaling by EGFRvIII in Cancer	1/15	0.357978584119874	0.8290409463218812	0	0	2.3855421686746987	2.450624805089963	NRAS
Cellular Senescence	6/167	0.3589304403794656	0.8295761784673993	0	0	1.2459239130434783	1.2766068684209717	H2BC12;SUZ12;H2AJ;CDC26;TERF2IP;VENTX
Cilium Assembly	7/200	0.3641967834050192	0.8312853669052652	0	0	1.2126605091236764	1.2248610182020312	EXOC8;RP2;HAUS3;CCT8;CEP97;CEP78;SDCCAG8
RAF MAP Kinase Cascade	9/265	0.36634393893715583	0.8312853669052652	0	0	1.1756789921465969	1.1805964611349655	NRAS;ICMT;PSMC3;IL5RA;BRAF;LAMTOR2;NCAM1;ABHD17C;ACTB
Extra-nuclear Estrogen Signaling	3/75	0.373378536670176	0.8312853669052652	0	0	1.3921991940126655	1.3715424806888288	NRAS;GNG5;HSBP1
Signaling by FGFR2	3/75	0.373378536670176	0.8312853669052652	0	0	1.3921991940126655	1.3715424806888288	NRAS;BRAF;POLR2J
mRNA Decay by 3' to 5' Exoribonuclease	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	EXOSC4
GRB2 Events in ERBB2 Signaling	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	NRAS
Glycogen Storage Diseases	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	GYG1
NRIF Signals Cell Death From the Nucleus	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	APH1A
STING Mediated Induction of Host Immune Responses	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	DTX4
Signaling by ERBB2 ECD Mutants	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	NRAS
Signaling by FLT3 ITD and TKD Mutants	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	NRAS
Spry Regulation of FGF Signaling	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	BRAF
TRAF6-mediated Induction of TAK1 Complex Within TLR4 Complex	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	LY96
VLDLR Internalisation and Degradation	1/16	0.3766753981238127	0.8312853669052652	0	0	2.2263912794033276	2.1737849381837524	AP2S1
ERCC6 (CSB) and EHMT2 (G9a) Positively Regulate rRNA Expression	2/45	0.3782577907150009	0.8312853669052652	0	0	1.553728949478749	1.5105031687808383	H2BC12;H2AJ
Regulation of RUNX3 Expression and Activity	2/45	0.3782577907150009	0.8312853669052652	0	0	1.553728949478749	1.5105031687808383	CBFB;PSMC3
TBC RABGAPs	2/45	0.3782577907150009	0.8312853669052652	0	0	1.553728949478749	1.5105031687808383	RAB6A;RAB33B
Sphingolipid Metabolism	4/107	0.37863618461928383	0.8312853669052652	0	0	1.2977458259146035	1.260344103372566	CTSA;ALDH3B1;SGPP2;GLB1L3
Cell Death Signalling via NRAGE, NRIF and NADE	3/76	0.3813136486255762	0.8312853669052652	0	0	1.3730569948186528	1.32380958399848	APH1A;TIAM1;ARHGEF12
ECM Proteoglycans	3/76	0.3813136486255762	0.8312853669052652	0	0	1.3730569948186528	1.32380958399848	COMP;TNC;NCAM1
ISG15 Antiviral Mechanism	3/76	0.3813136486255762	0.8312853669052652	0	0	1.3730569948186528	1.32380958399848	NUP210;NEDD4;IFIT1
NoRC Negatively Regulates rRNA Expression	3/76	0.3813136486255762	0.8312853669052652	0	0	1.3730569948186528	1.32380958399848	H2BC12;H2AJ;TAF1D
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	3/76	0.3813136486255762	0.8312853669052652	0	0	1.3730569948186528	1.32380958399848	EXOSC4;PSMC3;HSBP1
mRNA Splicing - Major Pathway	7/204	0.3832387412415008	0.8312853669052652	0	0	1.1877907746634297	1.1392067333805478	SF3B4;MFAP1;SF3B6;MAGOH;SRRT;SNRPB2;POLR2J
Intra-Golgi and Retrograde Golgi-to-ER Traffic	7/204	0.3832387412415008	0.8312853669052652	0	0	1.1877907746634297	1.1392067333805478	COG7;GALNT2;GCC2;MAN1A1;RAB6A;KIF6;RAB33B
GPCR Downstream Signalling	20/633	0.38502758287952343	0.8312853669052652	0	0	1.0917081269992395	1.0419702359767584	P2RY10;CXCL9;ARHGEF12;GPR84;LPAR4;ADRB2;CXCL2;CAMKK1;HEBP1;TIAM1;NRAS;GNG5;GRM6;GPR183;GALR1;DGKQ;F2RL1;CCR7;RGS12;GPSM3
Hh Mutants Abrogate Ligand Secretion	2/46	0.3886629162946083	0.8312853669052652	0	0	1.5183385579937303	1.4348949982845731	PSMC3;DERL2
Metabolism of Polyamines	2/46	0.3886629162946083	0.8312853669052652	0	0	1.5183385579937303	1.4348949982845731	PSMC3;SAT1
MAPK1 MAPK3 Signaling	9/271	0.3911694315650381	0.8312853669052652	0	0	1.1483953479077575	1.0779005069569767	NRAS;ICMT;PSMC3;IL5RA;BRAF;LAMTOR2;NCAM1;ABHD17C;ACTB
RSV-host Interactions	4/109	0.3918611551458836	0.8312853669052652	0	0	1.2728950403690888	1.1925087883530927	LY96;ELOB;ELOC;MED17
Acyl Chain Remodelling of PI	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	PLBD1
Butyrate Response Factor 1 (BRF1) Binds and Destabilizes mRNA	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	EXOSC4
Hyaluronan Metabolism	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	CEMIP
IL-6-type Cytokine Receptor Ligand Interactions	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	LIF
KSRP (KHSRP) Binds and Destabilizes mRNA	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	EXOSC4
Metabolism of Folate and Pterines	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	MTHFS
Protein Methylation	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	METTL21A
Purine Catabolism	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	NUDT15
Removal of the Flap Intermediate From the C-strand	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	TERF2IP
Signaling by NTRK3 (TRKC)	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	NRAS
The NLRP3 Inflammasome	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	PYCARD
Trafficking of GluR2-containing AMPA Receptors	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	AP2S1
Translation of Replicase and Assembly of the Replication Transcription Complex 9694676	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	CHMP6
Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA	1/17	0.3948286347243716	0.8312853669052652	0	0	2.0871342512908777	1.9395810485579354	EXOSC4
Diseases of Programmed Cell Death	3/78	0.39711405221494156	0.8312853669052652	0	0	1.3363039723661485	1.2341191519806052	H2BC12;SUZ12;H2AJ
Interferon Alpha Beta Signaling	3/78	0.39711405221494156	0.8312853669052652	0	0	1.3363039723661485	1.2341191519806052	BST2;IFIT1;OASL
HIV Transcription Initiation	2/47	0.398990101584768	0.8312853669052652	0	0	1.484521072796935	1.3640056783744963	GTF2A2;POLR2J
RNA Polymerase II HIV Promoter Escape	2/47	0.398990101584768	0.8312853669052652	0	0	1.484521072796935	1.3640056783744963	GTF2A2;POLR2J
RNA Polymerase II Promoter Escape	2/47	0.398990101584768	0.8312853669052652	0	0	1.484521072796935	1.3640056783744963	GTF2A2;POLR2J
RNA Polymerase II Transcription Initiation	2/47	0.398990101584768	0.8312853669052652	0	0	1.484521072796935	1.3640056783744963	GTF2A2;POLR2J
RNA Polymerase II Transcription Initiation And Promoter Clearance	2/47	0.398990101584768	0.8312853669052652	0	0	1.484521072796935	1.3640056783744963	GTF2A2;POLR2J
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	2/47	0.398990101584768	0.8312853669052652	0	0	1.484521072796935	1.3640056783744963	GTF2A2;POLR2J
SUMOylation of RNA Binding Proteins	2/47	0.398990101584768	0.8312853669052652	0	0	1.484521072796935	1.3640056783744963	NUP210;SUMO2
PCP CE Pathway	3/79	0.4049740070307215	0.8312853669052652	0	0	1.3186528497409327	1.1919730274614049	FZD3;PSMC3;AP2S1
RNA Polymerase I Promoter Clearance	3/79	0.4049740070307215	0.8312853669052652	0	0	1.3186528497409327	1.1919730274614049	H2BC12;H2AJ;TAF1D
Signaling by NOTCH	7/209	0.4070764400169604	0.8312853669052652	0	0	1.1580886784330606	1.0408371770502434	APH1A;H2BC12;H2AJ;PSMC3;DTX4;RAB6A;NOTCH2NLB
Defective CFTR Causes Cystic Fibrosis	2/48	0.4092350710567586	0.8312853669052652	0	0	1.4521739130434783	1.2974673525605769	PSMC3;DERL2
Recycling Pathway of L1	2/48	0.4092350710567586	0.8312853669052652	0	0	1.4521739130434783	1.2974673525605769	AP2S1;ACTB
Activation of IRF3, IRF7 Mediated by TBK1, IKK? (IKBKE)	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	LY96
Caspase Activation via Death Receptors in the Presence of Ligand	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	LY96
G Beta Gamma Signalling Through BTK	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	GNG5
Gastrin-CREB Signalling Pathway via PKC and MAPK	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	NRAS
Lewis Blood Group Biosynthesis	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	FUT7
Mitochondrial Unfolded Protein Response (UPRmt)	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	HSPE1
Pre-NOTCH Processing in Golgi	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	RAB6A
SHC-mediated Cascade FGFR3	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	NRAS
Synthesis of Glycosylphosphatidylinositol (GPI)	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	PIGM
Tie2 Signaling	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	NRAS
Translation of Replicase and Assembly of the Replication Transcription Complex 9679504	1/18	0.4124540708914529	0.8312853669052652	0	0	1.9642604029563633	1.7396087709630643	CHMP6
Amyloid Fiber Formation	3/80	0.4128037347237717	0.8312853669052652	0	0	1.3014601978332547	1.151509881072819	H2BC12;APH1A;ODAM
G Alpha (12 13) Signalling Events	3/80	0.4128037347237717	0.8312853669052652	0	0	1.3014601978332547	1.151509881072819	TIAM1;ARHGEF12;GNG5
Dectin-1 Mediated Noncanonical NF-kB Signaling	2/49	0.41939386322229466	0.8312853669052652	0	0	1.4212032281731475	1.23494714477389	CCL22;PSMC3
Pyruvate Metabolism	2/49	0.41939386322229466	0.8312853669052652	0	0	1.4212032281731475	1.23494714477389	MPC2;LDHAL6A
Viral Messenger RNA Synthesis	2/49	0.41939386322229466	0.8312853669052652	0	0	1.4212032281731475	1.23494714477389	NUP210;POLR2J
Centrosome Maturation	3/81	0.4206008083135502	0.8312853669052652	0	0	1.284708383153979	1.1126487947467774	HAUS3;SDCCAG8;CEP78
RNA Polymerase I Transcription	3/81	0.4206008083135502	0.8312853669052652	0	0	1.284708383153979	1.1126487947467774	H2BC12;H2AJ;TAF1D
RNA Polymerase II Transcribes snRNA Genes	3/81	0.4206008083135502	0.8312853669052652	0	0	1.284708383153979	1.1126487947467774	GTF2A2;SRRT;POLR2J
Recruitment of Mitotic Centrosome Proteins and Complexes	3/81	0.4206008083135502	0.8312853669052652	0	0	1.284708383153979	1.1126487947467774	HAUS3;SDCCAG8;CEP78
Negative Epigenetic Regulation of rRNA Expression	3/82	0.42836289511647474	0.8312853669052652	0	0	1.268380665048862	1.0753135400562097	H2BC12;H2AJ;TAF1D
Oncogenic MAPK Signaling	3/82	0.42836289511647474	0.8312853669052652	0	0	1.268380665048862	1.0753135400562097	NRAS;BRAF;ACTB
UCH Proteinases	3/82	0.42836289511647474	0.8312853669052652	0	0	1.268380665048862	1.0753135400562097	PSMC3;KDM1B;ACTB
Regulation of TNFR1 Signaling	2/50	0.4294628155135296	0.8312853669052652	0	0	1.3915229885057472	1.1761432238845668	TNF;OTUD1
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	NRAS
LDL Clearance	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	AP2S1
Phase 4 - Resting Membrane Potential	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	KCNJ14
Prostacyclin Signalling Through Prostacyclin Receptor	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	GNG5
Regulation of TP53 Activity Through Methylation	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	JMY
SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	YWHAH
Signaling by FGFR2 IIIa TM	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	POLR2J
Signaling by FLT3 Fusion Proteins	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	NRAS
Signaling by Ligand-Responsive EGFR Variants in Cancer	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	NRAS
VEGFR2 Mediated Cell Proliferation	1/19	0.42956702665191976	0.8312853669052652	0	0	1.8550392044367947	1.5674663751513243	NRAS
MAPK Family Signaling Cascades	10/314	0.4310590409787945	0.8312853669052652	0	0	1.0992132867132867	0.9249992061886098	NRAS;ICMT;PSMC3;HSBP1;IL5RA;BRAF;LAMTOR2;NCAM1;ABHD17C;ACTB
MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	4/115	0.4312331837609132	0.8312853669052652	0	0	1.2037158265531969	1.0124529718336583	TIFA;LY96;S100A9;S100A8
Toll Like Receptor TLR6 TLR2 Cascade	4/115	0.4312331837609132	0.8312853669052652	0	0	1.2037158265531969	1.0124529718336583	TIFA;LY96;S100A9;S100A8
mRNA Splicing	7/215	0.4356188447624023	0.8312853669052652	0	0	1.1243311036789299	0.9343052360753746	SF3B4;MFAP1;SF3B6;MAGOH;SRRT;SNRPB2;POLR2J
Regulation of HSF1-mediated Heat Shock Response	3/83	0.4360877556429833	0.8312853669052652	0	0	1.252461139896373	1.0394322558403184	NUP210;RPS19BP1;HSBP1
RHO GTPase Cycle	14/450	0.43762372783353576	0.8312853669052652	0	0	1.073087608218116	0.8867950996424832	NUDC;ARHGEF12;FNBP1;ARHGAP19;RHOH;HSPE1;ACTB;TIAM1;BAIAP2L2;ARHGAP31;ABI2;DDRGK1;RHOV;CEP97
RHOA GTPase Cycle	5/149	0.43766467417248534	0.8312853669052652	0	0	1.1598546119776623	0.9583904707898919	TIAM1;ARHGAP31;ARHGEF12;DDRGK1;ARHGAP19
Asymmetric Localization of PCP Proteins	2/51	0.43943855105265445	0.8312853669052652	0	0	1.3630541871921182	1.1207813745887876	FZD3;PSMC3
Formation of TC-NER Pre-Incision Complex	2/51	0.43943855105265445	0.8312853669052652	0	0	1.3630541871921182	1.1207813745887876	COPS5;POLR2J
Nonhomologous End-Joining (NHEJ)	2/51	0.43943855105265445	0.8312853669052652	0	0	1.3630541871921182	1.1207813745887876	H2BC12;BRCA1
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	21/688	0.4427523166374189	0.8312853669052652	0	0	1.0523374676298214	0.8573864479740683	NUDC;ARHGEF12;FNBP1;ARHGAP19;RHOH;HSPE1;LRRC41;ACTB;SKA2;H2BC12;TIAM1;BAIAP2L2;H2AJ;ARHGAP31;ABI2;DDRGK1;RHOV;CEP97;S100A9;S100A8;YWHAH
Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	CDC26
Conversion From APC C Cdc20 to APC C Cdh1 in Late Anaphase	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	CDC26
Diseases Associated With N-glycosylation of Proteins	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	CTSA
FRS-mediated FGFR3 Signaling	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	NRAS
G Beta Gamma Signalling Through CDC42	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	GNG5
G Beta Gamma Signalling Through PLC Beta	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	GNG5
Phosphorylation of the APC C	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	CDC26
Protein Hydroxylation	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	ZC3H15
Ras Activation Upon Ca2+ Influx Through NMDA Receptor	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	NRAS
SHC-mediated Cascade FGFR4	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	NRAS
Sema4D Induced Cell Migration and Growth-Cone Collapse	1/20	0.4461823780488448	0.8312853669052652	0	0	1.757314974182444	1.4182014947832082	ARHGEF12
